,ori,data_year,offense,state_abbr,cleared,actual
88,GA0440200,2002,homicide,GA,18,74
89,GA0440200,2002,human-trafficing,GA,0,0
90,GA0440200,2002,larceny,GA,1420,12975
91,GA0440200,2002,violent-crime,GA,527,2204
92,GA0440200,2002,property-crime,GA,1995,22683
93,GA0440200,2002,rape,GA,0,0
94,GA0440200,2002,rape-legacy,GA,85,102
95,GA0440200,2002,robbery,GA,162,1395
96,GA0440200,2003,rape-legacy,GA,47,159
97,GA0440200,2003,violent-crime,GA,490,3175
98,GA0440200,2003,robbery,GA,149,1974
99,GA0440200,2003,rape,GA,0,0
100,GA0440200,2003,property-crime,GA,1922,34547
101,GA0440200,2003,motor-vehicle-theft,GA,227,7266
102,GA0440200,2003,larceny,GA,1413,19733
103,GA0440200,2003,human-trafficing,GA,0,0
104,GA0440200,2003,homicide,GA,24,80
105,GA0440200,2003,burglary,GA,282,7548
106,GA0440200,2003,arson,GA,20,148
107,GA0440200,2003,aggravated-assault,GA,270,962
108,GA0440200,2004,arson,GA,0,120
109,GA0440200,2004,homicide,GA,0,79
110,GA0440200,2004,aggravated-assault,GA,0,850
111,GA0440200,2004,violent-crime,GA,0,2905
112,GA0440200,2004,robbery,GA,0,1719
113,GA0440200,2004,burglary,GA,0,7637
114,GA0440200,2004,rape-legacy,GA,0,257
115,GA0440200,2004,rape,GA,0,0
116,GA0440200,2004,property-crime,GA,0,26353
117,GA0440200,2004,motor-vehicle-theft,GA,0,6431
118,GA0440200,2004,larceny,GA,0,12285
119,GA0440200,2004,human-trafficing,GA,0,0
120,GA0440200,2005,property-crime,GA,1267,28442
121,GA0440200,2005,violent-crime,GA,498,3518
122,GA0440200,2005,robbery,GA,140,1943
123,GA0440200,2005,rape-legacy,GA,36,126
124,GA0440200,2005,rape,GA,0,0
125,GA0440200,2005,motor-vehicle-theft,GA,195,6602
126,GA0440200,2005,larceny,GA,868,14531
127,GA0440200,2005,human-trafficing,GA,0,0
128,GA0440200,2005,homicide,GA,53,75
129,GA0440200,2005,burglary,GA,204,7309
130,GA0440200,2005,arson,GA,19,119
131,GA0440200,2005,aggravated-assault,GA,269,1374
132,GA0440200,2006,robbery,GA,107,2179
133,GA0440200,2006,arson,GA,30,175
134,GA0440200,2006,burglary,GA,588,8062
135,GA0440200,2006,homicide,GA,60,85
136,GA0440200,2006,human-trafficing,GA,0,0
137,GA0440200,2006,larceny,GA,1237,14116
138,GA0440200,2006,motor-vehicle-theft,GA,308,6541
139,GA0440200,2006,violent-crime,GA,537,4454
140,GA0440200,2006,property-crime,GA,2133,28719
141,GA0440200,2006,rape,GA,0,0
142,GA0440200,2006,rape-legacy,GA,36,167
143,GA0440200,2006,aggravated-assault,GA,334,2023
144,GA0440200,2007,robbery,GA,100,2804
145,GA0440200,2007,violent-crime,GA,263,4644
146,GA0440200,2007,rape-legacy,GA,9,169
147,GA0440200,2007,rape,GA,0,0
148,GA0440200,2007,property-crime,GA,2815,34755
149,GA0440200,2007,motor-vehicle-theft,GA,858,6784
150,GA0440200,2007,larceny,GA,1104,17902
151,GA0440200,2007,human-trafficing,GA,0,0
152,GA0440200,2007,homicide,GA,20,108
153,GA0440200,2007,burglary,GA,853,10069
154,GA0440200,2007,arson,GA,32,204
155,GA0440200,2007,aggravated-assault,GA,134,1563
156,GA0440200,2008,human-trafficing,GA,0,0
157,GA0440200,2008,larceny,GA,1211,19386
158,GA0440200,2008,motor-vehicle-theft,GA,647,6523
159,GA0440200,2008,property-crime,GA,2282,37383
160,GA0440200,2008,rape,GA,0,0
161,GA0440200,2008,rape-legacy,GA,15,184
162,GA0440200,2008,robbery,GA,151,2936
163,GA0440200,2008,violent-crime,GA,375,4605
164,GA0440200,2008,aggravated-assault,GA,165,1385
165,GA0440200,2008,arson,GA,28,216
166,GA0440200,2008,burglary,GA,424,11474
167,GA0440200,2008,homicide,GA,44,100
168,GA0440200,2009,property-crime,GA,1829,30151
169,GA0440200,2009,aggravated-assault,GA,204,1182
170,GA0440200,2009,arson,GA,37,140
171,GA0440200,2009,burglary,GA,329,9524
172,GA0440200,2009,homicide,GA,32,58
173,GA0440200,2009,human-trafficing,GA,0,0
174,GA0440200,2009,larceny,GA,1209,16078
175,GA0440200,2009,motor-vehicle-theft,GA,291,4549
176,GA0440200,2009,rape,GA,0,0
177,GA0440200,2009,rape-legacy,GA,12,163
178,GA0440200,2009,robbery,GA,148,2179
179,GA0440200,2009,violent-crime,GA,396,3582
180,GA0440200,2010,violent-crime,GA,321,3478
181,GA0440200,2010,aggravated-assault,GA,157,1307
182,GA0440200,2010,arson,GA,17,114
183,GA0440200,2010,burglary,GA,255,9639
184,GA0440200,2010,homicide,GA,28,80
185,GA0440200,2010,human-trafficing,GA,0,0
186,GA0440200,2010,larceny,GA,791,15831
187,GA0440200,2010,motor-vehicle-theft,GA,202,4590
188,GA0440200,2010,property-crime,GA,1248,30060
189,GA0440200,2010,rape,GA,0,0
190,GA0440200,2010,rape-legacy,GA,28,160
191,GA0440200,2010,robbery,GA,108,1931
192,GA0440200,2011,robbery,GA,79,1735
193,GA0440200,2011,aggravated-assault,GA,115,1220
194,GA0440200,2011,arson,GA,13,139
195,GA0440200,2011,burglary,GA,135,10349
196,GA0440200,2011,homicide,GA,29,64
197,GA0440200,2011,human-trafficing,GA,0,0
198,GA0440200,2011,larceny,GA,700,15631
199,GA0440200,2011,motor-vehicle-theft,GA,146,4266
200,GA0440200,2011,property-crime,GA,981,30246
201,GA0440200,2011,rape,GA,0,0
202,GA0440200,2011,rape-legacy,GA,26,141
203,GA0440200,2011,violent-crime,GA,249,3160
204,GA0440200,2012,motor-vehicle-theft,GA,129,4845
205,GA0440200,2012,human-trafficing,GA,0,0
206,GA0440200,2012,homicide,GA,35,73
207,GA0440200,2012,burglary,GA,209,9485
208,GA0440200,2012,arson,GA,19,176
209,GA0440200,2012,aggravated-assault,GA,201,1437
210,GA0440200,2012,violent-crime,GA,364,3423
211,GA0440200,2012,robbery,GA,107,1787
212,GA0440200,2012,rape-legacy,GA,21,126
213,GA0440200,2012,rape,GA,0,0
214,GA0440200,2012,property-crime,GA,1350,30422
215,GA0440200,2012,larceny,GA,1012,16092
216,GA0440200,2013,motor-vehicle-theft,GA,70,4044
217,GA0440200,2013,arson,GA,25,173
218,GA0440200,2013,property-crime,GA,1072,29930
219,GA0440200,2013,rape,GA,0,0
220,GA0440200,2013,rape-legacy,GA,8,131
221,GA0440200,2013,robbery,GA,68,1845
222,GA0440200,2013,violent-crime,GA,184,3299
223,GA0440200,2013,burglary,GA,207,9256
224,GA0440200,2013,homicide,GA,22,60
225,GA0440200,2013,human-trafficing,GA,0,0
226,GA0440200,2013,larceny,GA,795,16630
227,GA0440200,2013,aggravated-assault,GA,86,1263
228,GA0440200,2014,rape,GA,0,0
229,GA0440200,2014,aggravated-assault,GA,101,1489
230,GA0440200,2014,burglary,GA,307,8511
231,GA0440200,2014,violent-crime,GA,263,3546
232,GA0440200,2014,robbery,GA,135,1814
233,GA0440200,2014,rape-legacy,GA,2,153
234,GA0440200,2014,arson,GA,16,132
235,GA0440200,2014,property-crime,GA,1338,29063
236,GA0440200,2014,motor-vehicle-theft,GA,76,4397
237,GA0440200,2014,homicide,GA,25,90
238,GA0440200,2014,larceny,GA,955,16155
239,GA0440200,2014,human-trafficing,GA,0,0
240,GA0440200,2015,arson,GA,27,129
241,GA0440200,2015,violent-crime,GA,198,3587
242,GA0440200,2015,robbery,GA,118,1820
243,GA0440200,2015,rape-legacy,GA,2,146
244,GA0440200,2015,rape,GA,0,0
245,GA0440200,2015,property-crime,GA,1249,24403
246,GA0440200,2015,motor-vehicle-theft,GA,18,3731
247,GA0440200,2015,larceny,GA,790,13822
248,GA0440200,2015,human-trafficing,GA,0,0
249,GA0440200,2015,homicide,GA,11,69
250,GA0440200,2015,burglary,GA,441,6850
251,GA0440200,2015,aggravated-assault,GA,67,1552
252,GA0440200,2016,violent-crime,GA,142,3459
253,GA0440200,2016,aggravated-assault,GA,40,1645
254,GA0440200,2016,arson,GA,20,141
255,GA0440200,2016,burglary,GA,343,6033
256,GA0440200,2016,homicide,GA,8,76
257,GA0440200,2016,human-trafficing,GA,0,0
258,GA0440200,2016,larceny,GA,737,14158
259,GA0440200,2016,motor-vehicle-theft,GA,20,3801
260,GA0440200,2016,property-crime,GA,1100,23992
261,GA0440200,2016,rape,GA,0,113
262,GA0440200,2016,rape-legacy,GA,0,29
263,GA0440200,2016,robbery,GA,94,1596
264,GA0440200,2017,violent-crime,GA,65,1802
265,GA0440200,2017,arson,GA,37,122
266,GA0440200,2017,burglary,GA,161,2885
267,GA0440200,2017,homicide,GA,3,49
268,GA0440200,2017,human-trafficing,GA,0,0
269,GA0440200,2017,larceny,GA,364,8287
270,GA0440200,2017,motor-vehicle-theft,GA,7,1733
271,GA0440200,2017,property-crime,GA,532,12905
272,GA0440200,2017,rape,GA,1,66
273,GA0440200,2017,rape-legacy,GA,0,0
274,GA0440200,2017,robbery,GA,37,697
275,GA0440200,2017,aggravated-assault,GA,24,990
276,GA0440200,2018,motor-vehicle-theft,GA,27,3201
277,GA0440200,2018,homicide,GA,11,82
278,GA0440200,2018,violent-crime,GA,252,3087
279,GA0440200,2018,burglary,GA,235,4410
280,GA0440200,2018,arson,GA,18,107
281,GA0440200,2018,rape-legacy,GA,0,0
282,GA0440200,2018,aggravated-assault,GA,69,1601
283,GA0440200,2018,robbery,GA,168,1234
284,GA0440200,2018,human-trafficing,GA,0,0
285,GA0440200,2018,property-crime,GA,1115,21473
286,GA0440200,2018,rape,GA,4,170
287,GA0440200,2018,larceny,GA,853,13862
288,GA0440200,2019,arson,GA,21,76
289,GA0440200,2019,violent-crime,GA,123,2224
290,GA0440200,2019,robbery,GA,69,778
291,GA0440200,2019,rape-legacy,GA,0,0
292,GA0440200,2019,rape,GA,10,78
293,GA0440200,2019,property-crime,GA,727,14569
294,GA0440200,2019,motor-vehicle-theft,GA,17,2323
295,GA0440200,2019,larceny,GA,598,9818
296,GA0440200,2019,human-trafficing,GA,0,0
297,GA0440200,2019,homicide,GA,13,85
298,GA0440200,2019,burglary,GA,112,2428
299,GA0440200,2019,aggravated-assault,GA,31,1283
0,LANPD0000,1995,motor-vehicle-theft,LA,987,9833
1,LANPD0000,1995,arson,LA,0,0
2,LANPD0000,1995,burglary,LA,964,10236
3,LANPD0000,1995,homicide,LA,182,363
4,LANPD0000,1995,violent-crime,LA,3908,10876
5,LANPD0000,1995,robbery,LA,956,5349
6,LANPD0000,1995,rape-legacy,LA,197,487
7,LANPD0000,1995,property-crime,LA,6542,42523
8,LANPD0000,1995,rape,LA,0,0
9,LANPD0000,1995,aggravated-assault,LA,2573,4677
10,LANPD0000,1995,human-trafficing,LA,0,0
11,LANPD0000,1995,larceny,LA,4591,22454
12,LANPD0000,1996,burglary,LA,827,9954
13,LANPD0000,1996,arson,LA,0,0
14,LANPD0000,1996,property-crime,LA,6079,42898
15,LANPD0000,1996,rape-legacy,LA,129,390
16,LANPD0000,1996,motor-vehicle-theft,LA,898,10170
17,LANPD0000,1996,larceny,LA,4354,22774
18,LANPD0000,1996,human-trafficing,LA,0,0
19,LANPD0000,1996,homicide,LA,136,351
20,LANPD0000,1996,aggravated-assault,LA,2474,4580
21,LANPD0000,1996,rape,LA,0,0
22,LANPD0000,1996,violent-crime,LA,3606,11021
23,LANPD0000,1996,robbery,LA,867,5700
24,LANPD0000,1997,property-crime,LA,5900,37300
25,LANPD0000,1997,aggravated-assault,LA,2380,3780
26,LANPD0000,1997,arson,LA,13,258
27,LANPD0000,1997,burglary,LA,949,8107
28,LANPD0000,1997,homicide,LA,157,267
29,LANPD0000,1997,human-trafficing,LA,0,0
30,LANPD0000,1997,larceny,LA,4065,19813
31,LANPD0000,1997,motor-vehicle-theft,LA,886,9380
32,LANPD0000,1997,rape,LA,0,0
33,LANPD0000,1997,rape-legacy,LA,150,385
34,LANPD0000,1997,robbery,LA,1038,3972
35,LANPD0000,1997,violent-crime,LA,3725,8404
36,LANPD0000,1998,violent-crime,LA,3297,6888
37,LANPD0000,1998,aggravated-assault,LA,2300,3394
38,LANPD0000,1998,arson,LA,10,293
39,LANPD0000,1998,burglary,LA,871,7008
40,LANPD0000,1998,homicide,LA,129,230
41,LANPD0000,1998,human-trafficing,LA,0,0
42,LANPD0000,1998,larceny,LA,3730,18645
43,LANPD0000,1998,motor-vehicle-theft,LA,860,8270
44,LANPD0000,1998,property-crime,LA,5461,33923
45,LANPD0000,1998,rape,LA,0,0
46,LANPD0000,1998,rape-legacy,LA,119,299
47,LANPD0000,1998,robbery,LA,749,2965
48,LANPD0000,1999,arson,LA,28,221
49,LANPD0000,1999,burglary,LA,782,5626
50,LANPD0000,1999,homicide,LA,124,158
51,LANPD0000,1999,human-trafficing,LA,0,0
52,LANPD0000,1999,robbery,LA,752,2733
53,LANPD0000,1999,larceny,LA,3614,17086
54,LANPD0000,1999,violent-crime,LA,2920,5931
55,LANPD0000,1999,motor-vehicle-theft,LA,747,7118
56,LANPD0000,1999,property-crime,LA,5143,29830
57,LANPD0000,1999,rape,LA,0,0
58,LANPD0000,1999,rape-legacy,LA,139,280
59,LANPD0000,1999,aggravated-assault,LA,1905,2760
60,LANPD0000,2000,property-crime,LA,4916,28671
61,LANPD0000,2000,rape,LA,0,0
62,LANPD0000,2000,rape-legacy,LA,110,227
63,LANPD0000,2000,robbery,LA,624,2421
64,LANPD0000,2000,violent-crime,LA,2269,5155
65,LANPD0000,2000,aggravated-assault,LA,1456,2303
66,LANPD0000,2000,arson,LA,38,207
67,LANPD0000,2000,burglary,LA,720,5230
68,LANPD0000,2000,homicide,LA,79,204
69,LANPD0000,2000,human-trafficing,LA,0,0
70,LANPD0000,2000,larceny,LA,3434,15575
71,LANPD0000,2000,motor-vehicle-theft,LA,762,7866
72,LANPD0000,2001,violent-crime,LA,2390,5877
73,LANPD0000,2001,arson,LA,20,122
74,LANPD0000,2001,aggravated-assault,LA,1541,2677
75,LANPD0000,2001,burglary,LA,645,5262
76,LANPD0000,2001,homicide,LA,89,213
77,LANPD0000,2001,human-trafficing,LA,0,0
78,LANPD0000,2001,larceny,LA,2977,16187
79,LANPD0000,2001,motor-vehicle-theft,LA,862,8731
80,LANPD0000,2001,property-crime,LA,4484,30180
81,LANPD0000,2001,rape,LA,0,0
82,LANPD0000,2001,rape-legacy,LA,108,209
83,LANPD0000,2001,robbery,LA,652,2778
84,LANPD0000,2002,robbery,LA,625,1994
85,LANPD0000,2002,violent-crime,LA,2202,4556
86,LANPD0000,2002,aggravated-assault,LA,1373,2142
87,LANPD0000,2002,arson,LA,11,66
88,LANPD0000,2002,burglary,LA,780,4759
89,LANPD0000,2002,homicide,LA,108,258
90,LANPD0000,2002,human-trafficing,LA,0,0
91,LANPD0000,2002,larceny,LA,2891,14325
92,LANPD0000,2002,motor-vehicle-theft,LA,832,7566
93,LANPD0000,2002,property-crime,LA,4503,26650
94,LANPD0000,2002,rape,LA,0,0
95,LANPD0000,2002,rape-legacy,LA,96,162
96,LANPD0000,2003,aggravated-assault,LA,1235,2038
97,LANPD0000,2003,arson,LA,6,56
98,LANPD0000,2003,burglary,LA,700,4879
99,LANPD0000,2003,homicide,LA,96,274
100,LANPD0000,2003,human-trafficing,LA,0,0
101,LANPD0000,2003,larceny,LA,2957,12726
102,LANPD0000,2003,motor-vehicle-theft,LA,771,6872
103,LANPD0000,2003,property-crime,LA,4428,24477
104,LANPD0000,2003,rape,LA,0,0
105,LANPD0000,2003,rape-legacy,LA,114,213
106,LANPD0000,2003,robbery,LA,565,2071
107,LANPD0000,2003,violent-crime,LA,2010,4596
108,LANPD0000,2004,robbery,LA,711,1836
109,LANPD0000,2004,property-crime,LA,4939,24316
110,LANPD0000,2004,motor-vehicle-theft,LA,831,6534
111,LANPD0000,2004,larceny,LA,3124,12544
112,LANPD0000,2004,human-trafficing,LA,0,0
113,LANPD0000,2004,homicide,LA,131,264
114,LANPD0000,2004,burglary,LA,984,5238
115,LANPD0000,2004,arson,LA,27,167
116,LANPD0000,2004,aggravated-assault,LA,1449,2178
117,LANPD0000,2004,violent-crime,LA,2389,4467
118,LANPD0000,2004,rape,LA,0,0
119,LANPD0000,2004,rape-legacy,LA,98,189
120,LANPD0000,2005,violent-crime,LA,1009,2086
121,LANPD0000,2005,larceny,LA,1401,5823
122,LANPD0000,2005,human-trafficing,LA,0,0
123,LANPD0000,2005,homicide,LA,50,134
124,LANPD0000,2005,arson,LA,7,66
125,LANPD0000,2005,aggravated-assault,LA,643,1107
126,LANPD0000,2005,burglary,LA,349,2277
127,LANPD0000,2005,property-crime,LA,2041,10612
128,LANPD0000,2005,rape,LA,0,0
129,LANPD0000,2005,rape-legacy,LA,47,89
130,LANPD0000,2005,robbery,LA,269,756
131,LANPD0000,2005,motor-vehicle-theft,LA,291,2512
132,LANPD0000,2006,robbery,LA,244,761
133,LANPD0000,2006,motor-vehicle-theft,LA,276,2863
134,LANPD0000,2006,property-crime,LA,1584,12178
135,LANPD0000,2006,rape,LA,0,0
136,LANPD0000,2006,violent-crime,LA,984,2255
137,LANPD0000,2006,larceny,LA,849,5228
138,LANPD0000,2006,rape-legacy,LA,37,87
139,LANPD0000,2006,aggravated-assault,LA,677,1245
140,LANPD0000,2006,arson,LA,0,0
141,LANPD0000,2006,burglary,LA,459,4087
142,LANPD0000,2006,homicide,LA,26,162
143,LANPD0000,2006,human-trafficing,LA,0,0
144,LANPD0000,2007,aggravated-assault,LA,1206,1973
145,LANPD0000,2007,human-trafficing,LA,0,0
146,LANPD0000,2007,arson,LA,0,0
147,LANPD0000,2007,burglary,LA,603,5039
148,LANPD0000,2007,homicide,LA,55,209
149,LANPD0000,2007,larceny,LA,1582,7354
150,LANPD0000,2007,motor-vehicle-theft,LA,409,3190
151,LANPD0000,2007,property-crime,LA,2594,15583
152,LANPD0000,2007,rape,LA,0,0
153,LANPD0000,2007,robbery,LA,463,1154
154,LANPD0000,2007,rape-legacy,LA,75,115
155,LANPD0000,2007,violent-crime,LA,1799,3451
156,LANPD0000,2008,rape,LA,0,0
157,LANPD0000,2008,violent-crime,LA,1302,2869
158,LANPD0000,2008,robbery,LA,376,1085
159,LANPD0000,2008,rape-legacy,LA,51,65
160,LANPD0000,2008,property-crime,LA,2103,14880
161,LANPD0000,2008,motor-vehicle-theft,LA,342,3208
162,LANPD0000,2008,larceny,LA,1321,7081
163,LANPD0000,2008,human-trafficing,LA,0,0
164,LANPD0000,2008,homicide,LA,39,179
165,LANPD0000,2008,burglary,LA,440,4591
166,LANPD0000,2008,arson,LA,0,0
167,LANPD0000,2008,aggravated-assault,LA,836,1540
168,LANPD0000,2009,arson,LA,0,0
169,LANPD0000,2009,violent-crime,LA,1269,2614
170,LANPD0000,2009,robbery,LA,342,932
171,LANPD0000,2009,rape-legacy,LA,62,98
172,LANPD0000,2009,rape,LA,0,0
173,LANPD0000,2009,property-crime,LA,2257,12940
174,LANPD0000,2009,motor-vehicle-theft,LA,343,2612
175,LANPD0000,2009,larceny,LA,1505,6507
176,LANPD0000,2009,human-trafficing,LA,0,0
177,LANPD0000,2009,homicide,LA,54,174
178,LANPD0000,2009,burglary,LA,409,3821
179,LANPD0000,2009,aggravated-assault,LA,811,1410
180,LANPD0000,2010,robbery,LA,363,953
181,LANPD0000,2010,rape-legacy,LA,105,144
182,LANPD0000,2010,violent-crime,LA,1377,2593
183,LANPD0000,2010,aggravated-assault,LA,821,1321
184,LANPD0000,2010,arson,LA,0,0
185,LANPD0000,2010,burglary,LA,567,3695
186,LANPD0000,2010,homicide,LA,88,175
187,LANPD0000,2010,human-trafficing,LA,0,0
188,LANPD0000,2010,larceny,LA,1397,6540
189,LANPD0000,2010,motor-vehicle-theft,LA,258,2410
190,LANPD0000,2010,rape,LA,0,0
191,LANPD0000,2010,property-crime,LA,2222,12645
192,LANPD0000,2011,rape-legacy,LA,63,163
193,LANPD0000,2011,larceny,LA,1258,7616
194,LANPD0000,2011,motor-vehicle-theft,LA,194,2540
195,LANPD0000,2011,robbery,LA,280,1059
196,LANPD0000,2011,property-crime,LA,1820,14013
197,LANPD0000,2011,violent-crime,LA,1074,2748
198,LANPD0000,2011,aggravated-assault,LA,669,1326
199,LANPD0000,2011,arson,LA,0,0
200,LANPD0000,2011,rape,LA,0,0
201,LANPD0000,2011,burglary,LA,368,3857
202,LANPD0000,2011,homicide,LA,62,200
203,LANPD0000,2011,human-trafficing,LA,0,0
204,LANPD0000,2012,rape,LA,0,0
205,LANPD0000,2012,arson,LA,0,0
206,LANPD0000,2012,aggravated-assault,LA,592,1564
207,LANPD0000,2012,rape-legacy,LA,45,136
208,LANPD0000,2012,burglary,LA,251,3423
209,LANPD0000,2012,homicide,LA,29,193
210,LANPD0000,2012,human-trafficing,LA,0,0
211,LANPD0000,2012,larceny,LA,1260,8051
212,LANPD0000,2012,property-crime,LA,1832,13689
213,LANPD0000,2012,motor-vehicle-theft,LA,321,2215
214,LANPD0000,2012,violent-crime,LA,931,2958
215,LANPD0000,2012,robbery,LA,265,1065
216,LANPD0000,2013,motor-vehicle-theft,LA,202,2143
217,LANPD0000,2013,robbery,LA,276,1138
218,LANPD0000,2013,rape-legacy,LA,71,176
219,LANPD0000,2013,property-crime,LA,2128,14525
220,LANPD0000,2013,violent-crime,LA,1097,2965
221,LANPD0000,2013,homicide,LA,45,156
222,LANPD0000,2013,human-trafficing,LA,0,0
223,LANPD0000,2013,aggravated-assault,LA,705,1495
224,LANPD0000,2013,arson,LA,0,0
225,LANPD0000,2013,burglary,LA,321,3203
226,LANPD0000,2013,rape,LA,0,0
227,LANPD0000,2013,larceny,LA,1605,9179
228,LANPD0000,2014,property-crime,LA,2296,16382
229,LANPD0000,2014,rape,LA,61,244
230,LANPD0000,2014,rape-legacy,LA,0,0
231,LANPD0000,2014,robbery,LA,339,1470
232,LANPD0000,2014,violent-crime,LA,1337,3770
233,LANPD0000,2014,arson,LA,11,65
234,LANPD0000,2014,burglary,LA,357,3458
235,LANPD0000,2014,homicide,LA,65,150
236,LANPD0000,2014,human-trafficing,LA,0,0
237,LANPD0000,2014,aggravated-assault,LA,872,1906
238,LANPD0000,2014,larceny,LA,1708,10309
239,LANPD0000,2014,motor-vehicle-theft,LA,231,2615
240,LANPD0000,2015,robbery,LA,358,1497
241,LANPD0000,2015,violent-crime,LA,1261,3736
242,LANPD0000,2015,arson,LA,2,36
243,LANPD0000,2015,burglary,LA,347,2898
244,LANPD0000,2015,homicide,LA,60,164
245,LANPD0000,2015,aggravated-assault,LA,773,1666
246,LANPD0000,2015,human-trafficing,LA,0,0
247,LANPD0000,2015,larceny,LA,1842,9828
248,LANPD0000,2015,motor-vehicle-theft,LA,181,2517
249,LANPD0000,2015,property-crime,LA,2370,15243
250,LANPD0000,2015,rape,LA,70,409
251,LANPD0000,2015,rape-legacy,LA,0,0
252,LANPD0000,2016,aggravated-assault,LA,1012,2093
253,LANPD0000,2016,property-crime,LA,2418,15571
254,LANPD0000,2016,rape,LA,86,537
255,LANPD0000,2016,rape-legacy,LA,0,0
256,LANPD0000,2016,motor-vehicle-theft,LA,190,2427
257,LANPD0000,2016,larceny,LA,1923,10583
258,LANPD0000,2016,human-trafficing,LA,0,0
259,LANPD0000,2016,homicide,LA,48,174
260,LANPD0000,2016,robbery,LA,422,1445
261,LANPD0000,2016,violent-crime,LA,1568,4249
262,LANPD0000,2016,burglary,LA,305,2561
263,LANPD0000,2016,arson,LA,7,69
264,LANPD0000,2017,arson,LA,6,41
265,LANPD0000,2017,homicide,LA,57,157
266,LANPD0000,2017,motor-vehicle-theft,LA,292,2531
267,LANPD0000,2017,property-crime,LA,3022,16867
268,LANPD0000,2017,human-trafficing,LA,0,0
269,LANPD0000,2017,aggravated-assault,LA,1232,2417
270,LANPD0000,2017,rape,LA,95,575
271,LANPD0000,2017,violent-crime,LA,1829,4457
272,LANPD0000,2017,robbery,LA,445,1308
273,LANPD0000,2017,rape-legacy,LA,0,0
274,LANPD0000,2017,larceny,LA,2334,12107
275,LANPD0000,2017,burglary,LA,396,2229
276,LANPD0000,2018,violent-crime,LA,1934,4611
277,LANPD0000,2018,aggravated-assault,LA,1342,2564
278,LANPD0000,2018,arson,LA,0,0
279,LANPD0000,2018,motor-vehicle-theft,LA,346,2994
280,LANPD0000,2018,larceny,LA,2391,13042
281,LANPD0000,2018,burglary,LA,309,2027
282,LANPD0000,2018,homicide,LA,61,147
283,LANPD0000,2018,property-crime,LA,3046,18063
284,LANPD0000,2018,rape,LA,82,681
285,LANPD0000,2018,rape-legacy,LA,0,0
286,LANPD0000,2018,robbery,LA,449,1219
287,LANPD0000,2018,human-trafficing,LA,0,0
288,LANPD0000,2019,aggravated-assault,LA,1033,2608
289,LANPD0000,2019,human-trafficing,LA,0,0
290,LANPD0000,2019,larceny,LA,1989,15785
291,LANPD0000,2019,motor-vehicle-theft,LA,241,2951
292,LANPD0000,2019,property-crime,LA,2493,20879
293,LANPD0000,2019,rape,LA,57,774
294,LANPD0000,2019,rape-legacy,LA,0,0
295,LANPD0000,2019,violent-crime,LA,1394,4516
296,LANPD0000,2019,robbery,LA,261,1013
297,LANPD0000,2019,arson,LA,0,0
298,LANPD0000,2019,burglary,LA,263,2143
299,LANPD0000,2019,homicide,LA,43,121
0,NJ0090600,1995,human-trafficing,NJ,0,0
1,NJ0090600,1995,violent-crime,NJ,1933,4331
2,NJ0090600,1995,aggravated-assault,NJ,1096,1908
3,NJ0090600,1995,robbery,NJ,776,2306
4,NJ0090600,1995,rape-legacy,NJ,33,92
5,NJ0090600,1995,rape,NJ,0,0
6,NJ0090600,1995,property-crime,NJ,2502,13722
7,NJ0090600,1995,motor-vehicle-theft,NJ,54,3515
8,NJ0090600,1995,arson,NJ,26,104
9,NJ0090600,1995,burglary,NJ,442,3810
10,NJ0090600,1995,larceny,NJ,2006,6397
11,NJ0090600,1995,homicide,NJ,28,25
12,NJ0090600,1996,rape,NJ,0,0
13,NJ0090600,1996,violent-crime,NJ,1665,3791
14,NJ0090600,1996,aggravated-assault,NJ,972,1815
15,NJ0090600,1996,arson,NJ,23,135
16,NJ0090600,1996,robbery,NJ,649,1859
17,NJ0090600,1996,burglary,NJ,403,3425
18,NJ0090600,1996,rape-legacy,NJ,21,91
19,NJ0090600,1996,homicide,NJ,23,26
20,NJ0090600,1996,human-trafficing,NJ,0,0
21,NJ0090600,1996,larceny,NJ,1481,5994
22,NJ0090600,1996,motor-vehicle-theft,NJ,38,3494
23,NJ0090600,1996,property-crime,NJ,1922,12913
24,NJ0090600,1997,robbery,NJ,592,1640
25,NJ0090600,1997,violent-crime,NJ,1570,3738
26,NJ0090600,1997,rape-legacy,NJ,16,109
27,NJ0090600,1997,rape,NJ,0,0
28,NJ0090600,1997,property-crime,NJ,1789,11860
29,NJ0090600,1997,motor-vehicle-theft,NJ,44,3061
30,NJ0090600,1997,larceny,NJ,1458,5654
31,NJ0090600,1997,human-trafficing,NJ,0,0
32,NJ0090600,1997,homicide,NJ,31,26
33,NJ0090600,1997,burglary,NJ,287,3145
34,NJ0090600,1997,arson,NJ,24,147
35,NJ0090600,1997,aggravated-assault,NJ,931,1963
36,NJ0090600,1998,robbery,NJ,496,1527
37,NJ0090600,1998,rape-legacy,NJ,37,74
38,NJ0090600,1998,rape,NJ,0,0
39,NJ0090600,1998,property-crime,NJ,1494,9964
40,NJ0090600,1998,motor-vehicle-theft,NJ,14,2139
41,NJ0090600,1998,larceny,NJ,1230,4975
42,NJ0090600,1998,human-trafficing,NJ,0,0
43,NJ0090600,1998,homicide,NJ,12,18
44,NJ0090600,1998,burglary,NJ,250,2850
45,NJ0090600,1998,arson,NJ,38,90
46,NJ0090600,1998,aggravated-assault,NJ,809,1657
